id,transactiontime,completiontime,transferFloor,unitPrice,priceWithoutParking,roomNumber,hallNumber,bathNumber,buildingTransferArea,parkingSpacePrice,parkingSpaceTransferArea,price,landAmount,buildingAmount,parkAmount,buildingType,floor,urbanLandUse,buildingArea,subBuildingArea,belconyArea,landTransferArea,parkingSpaceType,longitude,latitude,yhat-hnn,y_x,yhat-mlp,y_y,address
RPROMLMKJHNFFAH87CA,2017/12/1 00:00:00,2016/7/13 00:00:00,15,84362,8199986,2,1,1,97,0,0,8199986,2,1,0,0,21,1,61,2,3,11,0,121.31758943903104,24.986826693537648,88742.5664287995,84361.99831156396,83149.75706301235,84361.99831156396,桃園市桃園區桃鶯路５０之１號十五樓
RPXOMLTKJHNFFAH56CA,2017/12/8 00:00:00,2016/7/13 00:00:00,19,81649,7999969,2,1,1,125,2000000,27,9999969,2,1,1,0,21,1,62,2,3,12,2,121.31714322078636,24.986647078931203,85020.62955039671,81648.99963607185,77855.75207031453,81648.99963607185,桃園市桃園區桃鶯路５０之２號十九樓
RPOPMLTKJHNFFAH38CA,2017/11/14 00:00:00,2016/7/13 00:00:00,6,73192,6730004,2,1,1,119,1900000,27,8630004,2,1,1,0,21,1,58,0,4,11,2,121.31714322078636,24.986647078931203,79267.9642063695,73192.00038303809,75657.76582588322,73192.00038303809,桃園市桃園區桃鶯路５０之３號六樓
RPPNMLLLKHNFFAH67CA,2018/1/5 00:00:00,2016/7/13 00:00:00,15,87150,8430020,2,1,1,124,1800000,27,10230020,2,1,1,0,21,1,61,0,4,12,2,121.31714322078636,24.986647078931203,80709.69400678159,87150.00087250822,77200.6022194695,87150.00087250822,桃園市桃園區桃鶯路６２號十五樓
RPXNMLLLKHNFFAH48CA,2018/1/9 00:00:00,2016/7/13 00:00:00,15,80120,7750008,2,1,1,124,1900000,27,9650008,2,1,1,0,21,1,61,0,4,12,2,121.31714322078636,24.986647078931203,80709.69400678159,80120.00021929959,77200.6022194695,80120.00021929959,桃園市桃園區桃鶯路５０號十五樓
RPXPMLTJLHNFFAH76CA,2017/12/29 00:00:00,2016/7/13 00:00:00,8,79926,7349995,2,1,1,92,0,0,7349995,2,1,0,0,21,1,58,0,4,11,0,121.31714322078636,24.986647078931203,91559.64859228271,79925.99948857493,84083.94170150984,79925.99948857493,桃園市桃園區桃鶯路５０之３號八樓
RPVPNLNLLHNFFAH88CA,2018/2/6 00:00:00,2016/7/13 00:00:00,12,82819,8050007,2,1,1,125,1800000,27,9850007,2,1,1,0,21,1,61,2,3,12,2,121.31714322078636,24.986647078931203,80134.7826394222,82819.00017207563,77695.27760655363,82819.00017207563,桃園市桃園區桃鶯路６２之１號十二樓
RPUPNLNLLHNFFAH78CA,2018/1/23 00:00:00,2016/7/13 00:00:00,4,77064,10100008,3,2,2,186,3600000,55,13700008,2,1,2,0,13,1,79,0,10,16,2,121.31714322078636,24.986647078931203,78584.17859144301,77064.00010297369,77281.54121675488,77064.00010297369,桃園市桃園區南京街８號四樓
RPRQNLNLLHNFFAH58CA,2018/2/13 00:00:00,2016/7/13 00:00:00,7,77893,10929946,3,2,2,168,2000000,27,12929946,2,1,1,0,21,1,88,0,7,17,2,121.31758943903104,24.986826693537648,81523.29553483825,77892.99984090874,75837.34999031143,77892.99984090874,桃園市桃園區桃鶯路５８號七樓
RPWOMLKLMHNFFAH58CA,2018/3/9 00:00:00,2016/7/13 00:00:00,11,83188,7649968,2,1,1,92,0,0,7649968,2,1,0,0,21,1,58,0,4,11,0,121.31758943903104,24.986826693537648,87392.0786470809,83187.99841557651,84197.54316562,83187.99841557651,桃園市桃園區桃鶯路５０之３號十一樓
RPQPMLQLMHNFFAH68CA,2018/3/13 00:00:00,2016/7/13 00:00:00,5,76254,10699961,3,2,2,168,1800000,27,12499961,2,1,1,0,21,1,88,0,7,17,2,121.31714322078636,24.986647078931203,76988.40796308006,76253.99973189415,74040.80167048115,76253.99973189415,桃園市桃園區桃鶯路５６號五樓
RPSPMLRJOHNFFAH98CA,2018/4/19 00:00:00,2003/6/23 00:00:00,8,70025,6879956,3,2,2,98,0,0,6879956,1,1,0,4,10,0,67,1,8,17,0,121.31632961733456,24.98612516853364,60075.0781992958,70024.99983075126,50305.589898254475,70024.99983075126,桃園市桃園區建國路５４號八樓
RPTNMLQJPHNFFAH88CA,2018/5/5 00:00:00,2016/7/13 00:00:00,14,81122,7459979,2,1,1,92,0,0,7459979,2,1,0,0,21,1,58,0,4,11,0,121.31714322078636,24.986647078931203,85195.52500921092,81122.00067833872,84941.54928310278,81122.00067833872,桃園市桃園區桃鶯路５０之３號十四樓
RPROMLNJPHNFFAH48CA,2018/6/6 00:00:00,1981/1/20 00:00:00,5,42468,3800037,2,1,1,89,0,0,3800037,2,1,0,3,5,0,89,0,0,25,0,121.31945555375285,24.98831237011675,33469.66305824861,42467.99965812595,37077.04725259327,42467.99965812595,桃園市桃園區林森路８之４號
RPSUMLQLPHNFFAH07CA,2018/5/15 00:00:00,2016/7/13 00:00:00,7,78036,10950012,3,2,2,168,1900000,27,12850012,2,1,1,0,21,1,88,0,7,17,2,121.31758943903104,24.986826693537648,81523.29553483825,78035.99977805055,75837.34999031143,78035.99977805055,桃園市桃園區桃鶯路５６號七樓
RPTNMLNJQHNFFAH68CA,2018/6/12 00:00:00,2016/7/13 00:00:00,21,75911,6980016,2,1,1,119,1900000,27,8880016,2,1,1,0,21,1,58,0,4,11,2,121.31758943903104,24.986826693537648,78667.98684549857,75910.99944638823,77491.83014492868,75910.99944638823,桃園市桃園區桃鶯路６２之３號二十一樓
RPWNMLNJQHNFFAH98CA,2018/7/3 00:00:00,2016/7/13 00:00:00,13,78392,10999965,3,2,2,168,1800000,27,12799965,2,1,1,0,21,1,88,0,7,17,2,121.31714322078636,24.986647078931203,81105.30676825184,78392.00039043647,78743.97584051624,78392.00039043647,桃園市桃園區桃鶯路５６號十三樓
RPOQMLTKPHNFFAH09CA,2018/6/1 00:00:00,1981/9/17 00:00:00,5,64641,5999978,7,0,7,93,0,0,5999978,1,1,0,3,5,0,76,0,17,19,0,121.31932857437766,24.989007822181417,35559.54527369415,64640.99999579779,45453.84441496935,64640.99999579779,桃園市桃園區林森路４３之４號
RPQQMLTJQHNFFAH66CA,2018/7/3 00:00:00,2016/7/13 00:00:00,3,72686,10200026,3,2,2,166,1900000,25,12100026,2,1,1,0,21,1,88,0,7,17,2,121.31758943903104,24.986826693537648,73132.9431030943,72685.99989448838,74131.30235379009,72685.99989448838,桃園市桃園區桃鶯路５８號三樓
RPSOMLKKQHNFFAH48CA,2018/7/10 00:00:00,1981/9/17 00:00:00,4,33318,2969967,2,1,1,89,0,0,2969967,2,1,0,3,5,0,75,0,14,32,0,121.31940849763205,24.989269471501753,36012.74573805497,33317.99931739445,36857.55613791874,33317.99931739445,桃園市桃園區林森路７１巷１弄２０之３號
RPPNMLMLKINFFAH87CA,2018/11/19 00:00:00,2003/6/23 00:00:00,6,56460,8500053,3,2,2,151,0,0,8500053,1,1,1,4,10,0,77,1,13,19,2,121.31632961733456,24.98612516853364,59054.6421734027,56459.99990643272,57563.1862911599,56459.99990643272,桃園市桃園區建國路56之1號六樓
RPQSMLQKKHKFFAH38CA,2015/1/13 00:00:00,1999/1/28 00:00:00,1,46143,6819935,3,2,2,148,0,0,6819935,1,1,1,4,7,0,88,0,13,28,2,121.30670079725456,24.98591961548881,48206.90100354975,46143.00037895433,50650.5103386837,46143.00037895433,桃園市桃園區南豐街１１９巷６號
RPPNMLSKLHKFFAH28EA,2015/3/4 00:00:00,1987/3/28 00:00:00,1,57390,6499991,2,1,1,113,0,0,6499991,1,1,0,3,5,0,105,8,0,29,0,121.30775175768225,24.98630566349536,72700.01517690397,57389.99975482307,67277.55274409885,57389.99975482307,桃園市桃園區保羅街１８１號
RPTNMLKLLHKFFAH97EA,2015/2/26 00:00:00,1995/1/24 00:00:00,3,41171,6500077,3,1,2,158,0,0,6500077,1,1,1,4,9,0,86,6,10,23,2,121.30483366933886,24.979928646670675,43991.90022788965,41170.99970578939,59761.21085396562,41170.99970578939,桃園市桃園區介壽路３５０號三樓
RPWQMLMKOHKFFAH78CA,2015/5/6 00:00:00,2003/11/13 00:00:00,5,60299,4520013,2,1,1,75,0,0,4520013,1,1,0,0,14,0,45,0,11,12,0,121.30679543980686,24.98414084196095,65262.42255262933,60298.999996359555,55892.89374162211,60298.999996359555,桃園市桃園區青田街２１８之３號五樓
RPWNMLNJQHKFFAH68CA,2015/6/24 00:00:00,1995/1/24 00:00:00,1,46994,4799967,3,2,1,102,0,0,4799967,1,1,0,4,7,0,75,12,0,13,0,121.30483366933886,24.979928646670675,60080.58526215247,46994.0004478925,50343.834139138315,46994.0004478925,桃園市桃園區南豐街２４７號
RPXNMLNJQHKFFAH78CA,2015/6/24 00:00:00,1995/1/24 00:00:00,1,41962,4500005,3,2,1,107,0,0,4500005,1,1,0,4,8,0,79,13,0,13,0,121.30483366933886,24.979928646670675,44914.51136942909,41962.00071001341,45124.83592021229,41962.00071001341,桃園市桃園區介壽路３４８號
RPRNMLTJRHKFFAH88CA,2015/7/25 00:00:00,2003/11/13 00:00:00,12,51174,8149971,3,2,2,159,0,0,8149971,1,1,1,0,14,0,85,0,10,21,2,121.307013673828,24.98426678839617,51815.71510869068,51174.00056566947,51843.5700636853,51174.00056566947,桃園市桃園區青田街２１６之１號十二樓
RPTNMLTLKIKFFAH68CA,2015/11/23 00:00:00,1979/2/24 00:00:00,2,40095,3560035,3,2,1,89,0,0,3560035,1,1,0,3,4,0,89,0,0,33,0,121.30777646255927,24.984292297898453,50913.35898284902,40095.000496546796,49612.296897714405,40095.000496546796,桃園市桃園區三和街５１之１號
RPPOMLNLNHLFFAH08CA,2016/3/18 00:00:00,1987/3/28 00:00:00,2,43127,4480033,3,2,1,104,0,0,4480033,1,1,0,3,5,0,93,0,10,29,0,121.30775175768225,24.98630566349536,48186.51177726418,43127.00060187775,48859.59963375963,43127.00060187775,桃園市桃園區三民路三段４８１巷１１之１號
RPPOMLTLQHLFFAH09DA,2016/7/9 00:00:00,1992/7/7 00:00:00,7,46223,6400037,4,2,1,138,0,0,6400037,1,1,1,0,14,0,90,1,11,17,2,121.305759868819,24.981958119587805,50551.17101204445,46223.00009467975,48568.70848637513,46223.00009467975,桃園市桃園區南豐三街３０之３號７樓
RPTNMLMKJHMFFAH87CA,2016/11/22 00:00:00,1987/3/28 00:00:00,4,31767,3299956,3,2,1,104,0,0,3299956,1,1,0,3,5,0,93,0,10,29,0,121.30775175768225,24.98630566349536,45681.27917898266,31767.00053239231,46079.71440644426,31767.00053239231,桃園市桃園區三民路三段４８１巷７之３號
RPTNMLNJNHMFFAH28CA,2017/3/25 00:00:00,1986/10/30 00:00:00,5,45356,4800025,2,1,2,106,0,0,4800025,1,1,0,3,5,0,103,0,3,33,0,121.30866585900016,24.98345082249742,38605.60186813479,45355.99969748721,41237.36366430519,45355.99969748721,桃園市桃園區保羅街１１６之４號
RPPOMLLJQHMFFAH08CA,2017/6/17 00:00:00,1979/9/29 00:00:00,2,37163,3049967,2,1,1,82,0,0,3049967,1,1,0,3,4,0,77,0,0,32,0,121.30779173986036,24.9864500338486,44153.155115628106,37162.99979517932,45133.244781574205,37162.99979517932,桃園市桃園區三民路三段473巷10之1號
RPSNMLKMRHMFFAH58CA,2017/8/30 00:00:00,1987/3/28 00:00:00,1,54930,6000004,4,2,1,109,0,0,6000004,1,1,0,3,5,0,101,2,0,29,0,121.30778091267275,24.986079895325496,43854.97076849677,54929.999590613996,66693.659472753,54929.999590613996,桃園市桃園區保羅街１７９號
RPPNMLSKJIMFFAH18CA,2017/10/1 00:00:00,2008/4/30 00:00:00,8,62989,7277119,3,2,2,146,0,30,7277119,1,1,1,4,10,0,83,1,10,20,2,121.30947649777316,24.982808128561025,64897.366865491735,62988.99998352341,62443.80322541238,62988.99998352341,桃園市桃園區保羅街６８巷１２號八樓
RPTOMLLLKIMFFAH18CA,2017/10/24 00:00:00,1992/7/7 00:00:00,3,46695,3970009,2,1,2,85,0,0,3970009,1,1,0,0,14,0,66,0,11,12,0,121.305759868819,24.981958119587805,49249.515280938256,46694.99966906494,47790.1445866935,46694.99966906494,桃園市桃園區南豐三街３０之２號三樓
RPQNMLTKKIMFFAH48CA,2017/11/27 00:00:00,1983/6/22 00:00:00,5,49893,4199993,3,2,1,84,0,0,4199993,1,1,0,4,7,0,67,0,7,22,0,121.30638226895844,24.981297772256397,52775.63005422612,49893.0001713687,46996.05885705116,49893.0001713687,桃園市桃園區南豐三街１１號五樓之４
RPPOMLSJJHNFFAH28DA,2017/11/8 00:00:00,1988/6/14 00:00:00,5,37448,5100043,5,2,2,136,0,0,5100043,1,1,0,3,5,2,114,0,16,39,0,121.30700569632648,24.98504324014665,45518.36177443636,37447.99992574434,39678.35845714988,37447.99992574434,桃園市桃園區建國路２５２巷２之４號
RPVRMLNKKHNFFAH78CA,2017/11/15 00:00:00,1995/1/24 00:00:00,3,49087,5670039,3,2,2,116,0,0,5670039,1,1,0,4,7,0,86,2,11,15,0,121.30483366933886,24.979928646670675,51190.15801851444,49087.00012304606,49355.58882118891,49087.00012304606,桃園市桃園區南豐街２４７號三樓
RPWPMLKLLHNFFAH58CA,2018/1/13 00:00:00,1981/8/4 00:00:00,5,34154,3400031,3,2,1,100,0,0,3400031,4,1,0,3,5,0,100,0,0,33,0,121.30805062169873,24.983009709540703,52102.94887314163,34154.00034223401,36887.667833356725,34154.00034223401,桃園市桃園區永美街３３之４號
RPROMLNKMHNFFAH28CA,2018/3/19 00:00:00,2003/11/13 00:00:00,8,14084,2250060,3,2,2,160,0,0,2250060,1,2,0,0,14,0,87,1,10,21,0,121.307013673828,24.98426678839617,52407.46711277671,14083.996924347048,53826.97341135174,14083.996924347048,桃園市桃園區豐林里青田街222號8樓
RPSOMLQKPHNFFAH56EA,2018/3/27 00:00:00,1980/12/13 00:00:00,1,16493,1790150,1,1,1,109,0,0,1790150,8,2,0,5,5,0,109,0,0,26,0,121.31117165524056,24.98727360994016,10157.012455216558,16493.001879057992,57024.67006242516,16493.001879057992,桃園市桃園區介壽路21號
RPUPMLLKOHNFFAH68CA,2018/5/13 00:00:00,1987/3/28 00:00:00,5,38506,4000003,3,2,1,104,0,0,4000003,1,1,0,3,5,0,93,0,10,29,0,121.30775175768225,24.98630566349536,46210.71895940009,38506.00105228717,41810.078945934496,38506.00105228717,桃園市桃園區三民路三段４８１巷１５之４號
RPPPMLQLOHNFFAH78CA,2018/6/1 00:00:00,1981/8/12 00:00:00,1,69638,1250002,2,1,1,18,0,0,1250002,1,1,0,3,5,0,18,0,0,5,0,121.306943037341,24.987733807351333,70912.60838886112,69638.00003856698,59710.414938525406,69638.00003856698,桃園市桃園區三民路三段３５４號
RPPOMLKLOHNFFAH08CA,2018/4/25 00:00:00,1995/1/24 00:00:00,2,44482,5300030,3,2,2,119,0,0,5300030,1,1,0,4,8,0,87,1,14,23,0,121.30483366933886,24.979928646670675,47609.583014885575,44481.99993893663,49460.44926717395,44481.99993893663,桃園市桃園區介壽路３４８號二樓
RPSPMLQKPHNFFAH09CA,2018/7/3 00:00:00,1988/9/3 00:00:00,3,31483,3499965,3,2,2,111,0,0,3499965,1,1,0,3,5,0,93,0,12,30,0,121.30706732704412,24.985927888002635,43033.95434615744,31483.00168598305,45919.91138073166,31483.00168598305,桃園市桃園區三民路三段４１２巷１弄５之２號
RPRSMLLLRHNFFAH09CA,2018/8/11 00:00:00,1981/8/4 00:00:00,5,48361,5000044,3,2,2,103,0,0,5000044,4,1,0,3,5,0,103,0,0,48,0,121.30805062169873,24.983009709540703,60245.83180768878,48360.99979044885,35146.85445561957,48360.99979044885,桃園市桃園區永美街３７之４號
RPTOMLLLRHNFFAH98DA,2018/7/23 00:00:00,1999/1/28 00:00:00,6,46393,5099982,3,2,2,110,0,0,5099982,1,1,0,4,7,0,76,0,11,26,0,121.30670079725456,24.98591961548881,49077.8788094964,46393.00081440946,49682.78460651476,46393.00081440946,桃園市桃園區南豐街１１７巷６號６樓
RPSQMLNJJHOFFAH28CA,2018/11/18 00:00:00,1987/3/28 00:00:00,3,41414,4300016,3,2,1,104,0,0,4300016,1,1,0,3,5,0,88,0,10,27,0,121.30778091267275,24.986079895325496,47304.07504437346,41414.001742659704,46423.79704161162,41414.001742659704,桃園市桃園區三民路三段４８１巷８之２號
RPQOMLTKJHOFFAH58CA,2018/11/23 00:00:00,1976/12/3 00:00:00,3,44770,3299997,3,2,2,74,0,0,3299997,2,1,0,3,4,0,74,0,0,26,0,121.30578291678812,24.983267178714435,47381.148892262965,44770.00007087602,45145.3969052415,44770.00007087602,桃園市桃園區永美街８０之２號
RPRQMLQKLHKFFAH38CA,2015/1/31 00:00:00,1993/4/19 00:00:00,4,52946,2750015,1,1,1,52,0,0,2750015,1,1,0,4,7,0,33,0,5,9,0,121.30344456338312,24.999134707585437,54365.231616861725,52946.00028632024,49511.70635098974,52946.00028632024,桃園市桃園區中正三街１８９之１號四樓
RPPNMLTLLHKFFAH28CA,2015/3/8 00:00:00,1995/7/10 00:00:00,10,48284,2349982,1,1,1,49,0,0,2349982,1,1,0,5,13,0,32,0,4,5,0,121.30285858731902,24.998531005394764,50718.183091123865,48283.99988354315,50796.17619489021,48283.99988354315,桃園市桃園區永安路249號十樓之1
RPTNMLNKMHKFFAH18DA,2015/3/2 00:00:00,1995/7/10 00:00:00,10,48296,2919976,1,1,1,60,0,0,2919976,1,1,0,5,13,0,45,1,0,6,0,121.30285858731902,24.998531005394764,49871.06916003791,48296.00046670456,50678.860929335424,48296.00046670456,桃園市桃園區永安路２４９號１０樓之２
RPQPMLSLMHKFFAH58CA,2015/3/25 00:00:00,1988/12/22 00:00:00,7,63295,10199989,4,2,2,161,0,0,10199989,1,1,0,0,12,0,107,7,10,29,0,121.30027996985592,24.997344496212797,42269.920620013036,63294.99998892076,48428.55469944607,63294.99998892076,桃園市桃園區民安路８７之６號
RPPQMLKMMHKFFAH87CA,2015/4/17 00:00:00,1994/7/20 00:00:00,2,44301,7000001,4,1,2,158,0,0,7000001,1,1,0,0,12,0,113,1,16,28,0,121.30416013260552,25.00006316128828,47667.61821477192,44301.0004978652,61643.53129267927,44301.0004978652,桃園市桃園區永康街55號二樓
RPSPMLPLNHKFFAH58CA,2015/3/19 00:00:00,1992/1/29 00:00:00,9,47034,8999956,4,2,2,191,0,0,8999956,1,1,1,0,13,0,111,0,15,20,2,121.30417374501108,24.99754423725297,49219.200440349436,47033.9998243686,48207.4605673491,47033.9998243686,桃園市桃園區中福街６２號九樓之１
RPQPMLPKNHKFFAH28CA,2015/4/16 00:00:00,1994/3/2 00:00:00,4,62763,7449968,3,2,2,119,0,0,7449968,1,1,0,4,7,0,97,1,10,24,0,121.30306948306904,24.999695226875723,64041.80186506561,62763.00004044984,49436.18449354166,62763.00004044984,桃園市桃園區永康街127號四樓
RPPNMLSJRHKFFAH78EA,2015/8/21 00:00:00,1994/11/1 00:00:00,5,54387,2999987,1,1,1,55,0,0,2999987,1,1,1,5,6,0,23,0,0,12,2,121.30031083043566,24.997813905801152,38291.957308529265,54386.99972696256,36370.358225377015,54386.99972696256,桃園市桃園區忠五路８８號五樓之１
RPWOMLQJIIKFFAH38CA,2015/8/15 00:00:00,1992/1/29 00:00:00,5,48193,9200044,4,4,4,191,0,0,9200044,1,1,1,0,13,0,112,0,14,20,2,121.30417374501108,24.99754423725297,49532.47413970804,48192.999713484205,50800.41297475159,48192.999713484205,桃園市桃園區中福街６２號五樓之２
RPVPMLTKIIKFFAH78CA,2015/8/31 00:00:00,1994/9/13 00:00:00,5,43158,4800033,3,2,1,111,0,0,4800033,1,1,0,4,8,0,66,0,9,17,0,121.3045537316909,24.998978959931616,39768.26607215118,43157.99997423075,37704.292084235894,43157.99997423075,桃園市桃園區中正三街１４６巷９號五樓之２
RPUOMLKLIIKFFAH77CA,2015/9/11 00:00:00,1992/1/29 00:00:00,5,46194,8799957,4,2,2,191,0,0,8799957,2,2,1,0,13,0,111,0,15,20,2,121.30417374501108,24.99754423725297,49055.042983887164,46194.000402318605,51743.60339401154,46194.000402318605,桃園市桃園區中福街６２號五樓之１
RPWQMLMJJIKFFAH28CA,2015/10/2 00:00:00,1993/7/3 00:00:00,6,42091,5500031,3,2,2,131,0,0,5500031,1,1,1,4,7,0,84,0,8,25,2,121.30509879825316,24.999059097798337,49155.786419000215,42090.99884356481,45389.51961014768,42090.99884356481,桃園市桃園區中正三街40號六樓
RPUPMLTJKIKFFAH78CA,2015/10/2 00:00:00,1989/1/23 00:00:00,8,36505,7649988,3,2,2,210,0,0,7649988,1,1,0,0,15,0,130,10,12,36,0,121.30027996985592,24.997344496212797,50508.606037473866,36505.00013558328,56938.956865263266,36505.00013558328,桃園市桃園區民安路73巷15之7號
RPWNMLSLKIKFFAH98DA,2015/12/14 00:00:00,2001/11/2 00:00:00,7,48556,2370018,1,0,1,49,0,0,2370018,1,1,0,5,8,0,27,0,3,8,0,121.30053266166382,24.99941146765841,51753.851152236435,48555.999879782816,46657.19541554569,48555.999879782816,桃園市桃園區民安路１號７樓之５
RPPPMLMJKHLFFAH77EA,2015/12/9 00:00:00,1978/8/12 00:00:00,1,68124,6449980,2,2,1,95,0,0,6449980,1,1,0,3,4,0,95,0,0,30,0,121.3042125265296,24.997201082424414,69404.5302268595,68124.00005100264,66150.63765787201,68124.00005100264,桃園市桃園區中福街77號
RPWOMLPJJHLFFAH38CA,2015/12/23 00:00:00,2001/11/2 00:00:00,4,47121,2299976,1,1,1,49,0,0,2299976,1,1,0,5,8,0,27,0,3,8,0,121.30053266166382,24.99941146765841,46780.918899697346,47120.99986422529,49728.74143116298,47120.99986422529,桃園市桃園區民安路１號四樓之６
RPRRMLPLLHLFFAH58CA,2016/1/30 00:00:00,2001/11/2 00:00:00,7,42492,5300027,2,2,1,125,0,0,5300027,1,2,1,4,8,0,62,0,15,21,5,121.30053266166382,24.99941146765841,45834.68476915854,42491.99966912091,44058.71861536846,42491.99966912091,桃園市桃園區民安路1號七樓之2
RPWNMLLKNHLFFAH38CA,2016/3/16 00:00:00,1988/11/16 00:00:00,4,44856,6300025,3,2,2,140,0,0,6300025,1,1,0,4,8,0,93,2,10,25,0,121.30027996985592,24.997344496212797,48513.18593205581,44855.99978935018,48945.96732416103,44855.99978935018,桃園市桃園區民安路７３巷２９之３號
RPVOPLRKNHLFFAH66CA,2016/4/20 00:00:00,1995/7/10 00:00:00,12,45936,5900020,3,1,1,128,0,0,5900020,1,1,1,0,13,0,76,2,10,14,2,121.30285858731902,24.998531005394764,49304.703175283976,45935.99932134967,62527.249476734716,45935.99932134967,桃園市桃園區永安路２４５之２號十二樓
RPVQMLKLNHLFFAH58CA,2016/4/11 00:00:00,1995/7/10 00:00:00,10,62476,3299982,1,1,1,53,0,0,3299982,1,1,0,5,13,0,38,1,3,5,0,121.30285858731902,24.998531005394764,64405.771582514426,62476.00001808287,57687.6740246989,62476.00001808287,桃園市桃園區永安路２５１號十樓之２
RPTOPLRKNHLFFAH66EA,2016/4/29 00:00:00,1994/11/1 00:00:00,4,45411,1899996,0,0,0,42,0,0,1899996,1,1,0,5,6,0,27,0,3,8,0,121.30031083043566,24.997813905801152,52278.24946692963,45411.00042871767,50240.91156310396,45411.00042871767,桃園市桃園區忠五路８８號四樓之３
RPUPMLLJQHLFFAH58CA,2016/7/10 00:00:00,1977/9/29 00:00:00,3,40147,3500015,3,2,1,87,0,0,3500015,1,1,0,3,4,0,87,0,0,29,0,121.30485631608713,24.99714559480908,41340.75588111952,40146.99987852037,44258.41703804867,40146.99987852037,桃園市桃園區中福街４６之２號
RPTNMLMKRHLFFAH58CA,2016/7/9 00:00:00,1993/4/19 00:00:00,7,51828,2749994,1,1,1,53,0,0,2749994,1,1,0,5,7,0,33,1,4,9,0,121.30344456338312,24.999134707585437,53955.432969560134,51828.00009506326,52445.71347176165,51828.00009506326,桃園市桃園區中正三街１９３之１號七樓
RPUNMLLMIILFFAH97CA,2016/9/25 00:00:00,1989/1/23 00:00:00,12,49112,12000026,4,2,3,244,0,0,12000026,1,1,0,0,15,0,157,10,11,45,0,121.30027996985592,24.997344496212797,41899.71698443232,49111.99949265032,64725.41652997798,49111.99949265032,桃園市桃園區民安路73巷19之11號
